"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2014-15","2015",201402,"Spring",60463,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",39,1.083333333,17,"2015","600 level course","Law"
"2018-19","2019",201801,"Winter",24129,"L","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",8,0.222222222,2,"2019","600 level course","Law"
"2019-20","2020",201902,"Fall",13497,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",28,0.622222222,25,"2019","100 level course","Law"
"2018-19","2019",201801,"Fall",50450,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",66,1.805555556,22,"2018","600 level course","Law"
"2014-15","2015",201402,"Winter",60489,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",120,3.333333333,20,"2015","700 level course","Law"
"2017-18","2018",201703,"Spring",60616,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",18,0.5,6,"2018","600 level course","Law"
"2018-19","2019",201803,"Fall",50492,"S","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",2,0.0555556,1,"2018","700 level course","Law"
"2015-16","2016",201503,"Winter",60729,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",14,0.388888889,7,"2016","600 level course","Law"
"2018-19","2019",201803,"Spring",60510,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",36,1,12,"2019","600 level course","Law"
"2013-14","2015",201304,"Summer",70818,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",51,1.416666667,19,"2014","600 level course","Law"
"2015-16","2016",201501,"Winter",23532,"D","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",58,1.583333333,14,"2016","200 level course","Law"
"2019-20","2020",201902,"Fall",11752,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",76,1.688888889,19,"2019","400 level course","Conflict & Dispute Resolution"
"2019-20","2020",201901,"Fall",13501,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2019","600 level course","Conflict & Dispute Resolution"
"2014-15","2015",201401,"Fall",17336,"L","I","Regular","Graduate","Graduate","1","1","1","500","Masters",8,0.222222222,2,"2014","500 level course","Conflict & Dispute Resolution"
"2015-16","2016",201501,"Spring",60675,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",16,0.444444444,7,"2016","600 level course","Law"
"2016-17","2018",201604,"Summer",42680,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",1,0.0277778,1,"2017","600 level course","Conflict & Dispute Resolution"
"2017-18","2018",201702,"Fall",50505,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",212,5.916666667,58,"2017","700 level course","Law"
"2016-17","2017",201603,"Winter",60476,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",33,0.916666667,11,"2017","600 level course","Law"
"2016-17","2018",201604,"Summer",42680,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",84,2.333333333,21,"2017","600 level course","Conflict & Dispute Resolution"
"2016-17","2017",201602,"Spring",36311,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",72,1.6,17,"2017","400 level course","Conflict & Dispute Resolution"
"2018-19","2019",201802,"Spring",60590,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,4,"2019","700 level course","Law"
"2013-14","2015",201304,"Summer",46242,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2014","600 level course","Conflict & Dispute Resolution"
"2017-18","2018",201702,"Fall",50524,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",51,1.416666667,17,"2017","600 level course","Law"
"2016-17","2017",201602,"Spring",60549,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",9,0.25,7,"2017","600 level course","Law"
"2018-19","2019",201801,"Fall",50498,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",5,0.138888889,3,"2018","700 level course","Law"
"2017-18","2018",201701,"Spring",31651,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",38,1.055555556,19,"2018","600 level course","Conflict & Dispute Resolution"
"2016-17","2017",201603,"Winter",60478,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",29,0.805555556,12,"2017","600 level course","Law"
"2013-14","2014",201303,"Spring",60272,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",64,1.777777778,51,"2014","700 level course","Law"
"2016-17","2017",201601,"Winter",27135,"L","I","Regular","Graduate","Graduate","0","1","1","600/700","Law",4,0.111111111,1,"2017","600 level course","Conflict & Dispute Resolution"
"2014-15","2015",201401,"Spring",60429,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",174,4.833333333,59,"2015","600 level course","Law"
"2015-16","2016",201503,"Winter",60641,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",39,1.083333333,13,"2016","600 level course","Law"
"2017-18","2018",201701,"Winter",60526,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,15,"2018","600 level course","Law"
"2018-19","2019",201802,"Winter",22463,"L","I","Regular","Graduate","Graduate","0","0","0","600/700","Masters",20,0.555555556,9,"2019","600 level course","Conflict & Dispute Resolution"
"2019-20","2020",201902,"Fall",50659,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",78,2.166666667,26,"2019","600 level course","Law"
"2019-20","2020",201902,"Winter",60428,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",33,0.916666667,10,"2020","600 level course","Law"
"2016-17","2017",201603,"Fall",50244,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,10,"2016","600 level course","Law"
"2016-17","2017",201602,"Fall",13530,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",51,1.416666667,12,"2016","600 level course","Conflict & Dispute Resolution"
"2014-15","2015",201401,"Winter",60511,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,3,"2015","600 level course","Law"
"2019-20","2020",201901,"Winter",60508,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,4,"2020","600 level course","Law"
"2014-15","2015",201402,"Fall",50427,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",51,1.416666667,16,"2014","700 level course","Law"
"2018-19","2019",201802,"Spring",31673,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",24,0.666666667,12,"2019","600 level course","Conflict & Dispute Resolution"
"2018-19","2019",201801,"Fall",50513,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",63,1.75,21,"2018","600 level course","Law"
"2015-16","2016",201502,"Spring",60696,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",122,3.388888889,141,"2016","600 level course","Law"
"2017-18","2018",201702,"Winter",60649,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",27,0.75,9,"2018","600 level course","Law"
"2013-14","2014",201302,"Spring",60129,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",18,0.5,6,"2014","600 level course","Law"
"2016-17","2017",201602,"Fall",11719,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2016","600 level course","Conflict & Dispute Resolution"
"2014-15","2015",201401,"Winter",60393,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",10,0.277777778,5,"2015","600 level course","Law"
"2013-14","2014",201302,"Winter",22974,"L","I","Regular","Graduate","Graduate","0","1","1","600/700","Law",6,0.166666667,4,"2014","600 level course","Conflict & Dispute Resolution"
"2018-19","2019",201803,"Fall",13516,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",160,3.555555556,42,"2018","100 level course","Law"
"2017-18","2018",201702,"Spring",31660,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",32,0.666666667,15,"2018","400 level course","Conflict & Dispute Resolution"
"2017-18","2018",201703,"Spring",60568,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",54,1.5,18,"2018","600 level course","Law"
"2015-16","2016",201502,"Spring",31693,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",35,1,14,"2016","600 level course","Conflict & Dispute Resolution"
"2017-18","2018",201701,"Fall",16918,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",30,0.666666667,30,"2017","100 level course","Law"
"2015-16","2016",201503,"Fall",17264,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",32,0.711111111,7,"2015","100 level course","Law"
"2017-18","2018",201702,"Fall",50338,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,16,"2017","600 level course","Law"
"2016-17","2018",201604,"Summer",70425,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",26,0.722222222,5,"2017","700 level course","Law"
"2018-19","2019",201803,"Winter",22457,"L","I","Regular","Graduate","Graduate","1","1","1","500","Masters",8,0.222222222,4,"2019","500 level course","Conflict & Dispute Resolution"
"2019-20","2020",201901,"Fall",50701,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",39,1.083333333,12,"2019","700 level course","Law"
"2015-16","2017",201504,"Summer",70398,"L","I","Self-Support","Graduate","Graduate","1","1","1","600/700","Law",63,1.75,21,"2016","600 level course","Law"
"2014-15","2015",201403,"Fall",50403,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",123,3.388888889,39,"2014","600 level course","Law"
"2014-15","2015",201402,"Spring",60508,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,10,"2015","600 level course","Law"
"2013-14","2014",201303,"Winter",24701,"L","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",4.5,0.166666667,1,"2014","100 level course","Law"
"2014-15","2015",201403,"Spring",31637,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2015","600 level course","Conflict & Dispute Resolution"
"2014-15","2015",201403,"Winter",60510,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,10,"2015","600 level course","Law"
"2016-17","2017",201601,"Winter",23551,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",236,4.888888889,60,"2017","100 level course","Law"
"2019-20","2020",201901,"Fall",50666,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",54,1.5,18,"2019","600 level course","Law"
"2018-19","2019",201802,"Spring",60513,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",30,0.833333333,12,"2019","600 level course","Law"
"2017-18","2018",201701,"Spring",60671,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",60,1.666666667,20,"2018","600 level course","Law"
"2018-19","2019",201802,"Winter",60641,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",7,0.194444444,8,"2019","600 level course","Law"
"2014-15","2015",201401,"Spring",36864,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",20,0.444444444,7,"2015","100 level course","Law"
"2015-16","2016",201503,"Fall",50591,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",256,7.111111111,64,"2015","600 level course","Law"
"2014-15","2015",201402,"Fall",50428,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",24,0.666666667,8,"2014","700 level course","Law"
"2015-16","2016",201503,"Fall",50589,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",84,2.333333333,28,"2015","600 level course","Law"
"2016-17","2017",201601,"Winter",21874,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",5,0.125,2,"2017","600 level course","Conflict & Dispute Resolution"
"2019-20","2020",201901,"Fall",50583,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",10,0.277777778,5,"2019","600 level course","Law"
"2016-17","2017",201602,"Spring",60511,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",2,0.0555556,1,"2017","700 level course","Law"
"2018-19","2019",201802,"Spring",60630,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",22,0.611111111,11,"2019","700 level course","Law"
"2019-20","2020",201902,"Fall",50609,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",300,8.444444444,77,"2019","600 level course","Law"
"2017-18","2018",201703,"Fall",50532,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",51,1.416666667,17,"2017","600 level course","Law"
"2015-16","2016",201503,"Winter",60767,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",252,7,60,"2016","600 level course","Law"
"2019-20","2020",201902,"Fall",11752,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",4,0.088888889,1,"2019","400 level course","Conflict & Dispute Resolution"
"2014-15","2015",201403,"Winter",60514,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,6,"2015","600 level course","Law"
"2016-17","2017",201603,"Winter",60383,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",54,1.5,18,"2017","600 level course","Law"
"2013-14","2014",201303,"Spring",34268,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",20,0.555555556,5,"2014","600 level course","Conflict & Dispute Resolution"
"2014-15","2015",201403,"Winter",21685,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",92,2.5,23,"2015","600 level course","Conflict & Dispute Resolution"
"2016-17","2017",201602,"Fall",50298,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",15,0.416666667,5,"2016","600 level course","Law"
"2018-19","2019",201802,"Fall",13515,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",116,2.577777778,29,"2018","200 level course","Law"
"2018-19","2020",201804,"Summer",40915,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",6,0.166666667,1,"2019","600 level course","Conflict & Dispute Resolution"
"2015-16","2016",201502,"Spring",60845,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",12,0.333333333,11,"2016","600 level course","Law"
"2017-18","2018",201702,"Winter",60489,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",18,0.5,9,"2018","600 level course","Law"
"2014-15","2015",201402,"Spring",60413,"L","P","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,3,"2015","600 level course","Law"
"2014-15","2015",201401,"Spring",36749,"L","I","Regular","Graduate","Graduate","1","1","1","500","Doctoral",4,0.148148148,1,"2015","500 level course","Conflict & Dispute Resolution"
"2015-16","2016",201501,"Winter",26147,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",40,0.888888889,10,"2016","100 level course","Law"
"2019-20","2020",201902,"Fall",11756,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2019","600 level course","Conflict & Dispute Resolution"
"2015-16","2016",201502,"Winter",60816,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,3,"2016","700 level course","Law"
"2016-17","2017",201601,"Fall",50259,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",39,1.083333333,12,"2016","600 level course","Law"
"2018-19","2019",201802,"Spring",60601,"E","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",22,0.611111111,5,"2019","700 level course","Law"
"2013-14","2014",201302,"Spring",60285,"S","I","Regular","Graduate","Graduate","1","1","1","600/700","Law",6,0.166666667,3,"2014","700 level course","Law"
