"X1","term","total_credits","ge","ge_fte","ge_teach","ge_teach_fte","ge_rsch","ge_rsch_fte","ge_admin","ge_admin_fte","ge_general","ge_general_fte","ge_gen_teach","ge_gen_teach_fte","ge_gen_rsch","ge_gen_rsch_fte","ge_gen_admin","ge_gen_admin_fte","ge_rsch_funded","ge_rsch_funded_fte","dept_fund","dept_fund_fte","support","remission","loan","work_study","fyf","nsf","raymund","lokey","grantschol","general_funded","nsf_diss","year","term_num","student_level","course_dept","crn","course_number","type","location","credit_subject","credit_type","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","course_number_cat","credit_subject_full","full_term","credit_per_class","credit_per_full_num"
9075649,"Spring",14,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33199,101,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Upper Division",168,3.733333,42,"100 level course","LAW: Law",201803,4,4
5454324,"Fall",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13520,304,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Upper Division",124,2.755556,31,"300 level course","LAW: Law",201801,4,4
8497364,"Fall",13,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13516,102,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",268,5.955556,67,"100 level course","LAW: Law",201801,4,4
7618169,"Fall",12,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13515,101,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Upper Division",280,6.222222,70,"100 level course","LAW: Law",201801,4,4
7673481,"Spring",2,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",36818,203,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Upper Division",96,2.133333,24,"200 level course","LAW: Law",201803,4,4
9149075,"Spring",14,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33206,399,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Lower Division",4,0.1111111,1,"300 level course","LAW: Law",201803,4,4
6816869,"Fall",6,"1",0.4,"1",0.4,"0",0,"0",0,"1",0.4,"1",0.4,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13520,304,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Upper Division",124,2.755556,31,"300 level course","LAW: Law",201801,4,4
5216520,"Fall",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13519,204,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",44,0.9777778,11,"200 level course","LAW: Law",201801,4,4
8308900,"Spring",16,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33200,103,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",180,4,45,"100 level course","LAW: Law",201803,4,4
8744376,"Fall",15,"0",0,"0",0,"0",NA,"0",0,"0",0,"0",0,"0",NA,"0",0,"0",NA,"0",NA,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13520,304,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Lower Division",8,0.1777778,2,"300 level course","LAW: Law",201801,4,4
5768043,"Spring",16,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33199,101,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Upper Division",168,3.733333,42,"100 level course","LAW: Law",201803,4,4
8057506,"Spring",13,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33203,201,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Upper Division",68,1.511111,17,"200 level course","LAW: Law",201803,4,4
8498602,"Fall",11,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13520,304,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Lower Division",8,0.1777778,2,"300 level course","LAW: Law",201801,4,4
8201619,"Fall",12,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"1","1","0","0","0","0","0","0","1","0","0",18,1,"Masters","Law",13519,204,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",44,0.9777778,11,"200 level course","LAW: Law",201801,4,4
7110685,"Spring",17,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"1","0","0","0","0","0","0","0","0","1","0",18,3,"Law","Law",33203,201,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",156,3.466667,39,"200 level course","LAW: Law",201803,4,4
2094350,"Spring",14,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33202,199,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",25,0.555555556,25,"100 level course","LAW: Law",201803,1,1
8522309,"Winter",10,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","1","0","0","0","0","0","0","0","0",18,2,"Masters","Law",24119,102,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",200,4.444444,50,"100 level course","LAW: Law",201802,4,4
8325831,"Spring",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33203,201,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Upper Division",68,1.511111,17,"200 level course","LAW: Law",201803,4,4
8559960,"Fall",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13518,201,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",116,2.577778,29,"200 level course","LAW: Law",201801,4,4
735920,"Fall",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13515,101,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Masters",4,0.1111111,1,"100 level course","LAW: Law",201801,4,4
8650014,"Fall",12,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13515,101,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Masters",4,0.1111111,1,"100 level course","LAW: Law",201801,4,4
7658766,"Fall",10,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13516,102,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",268,5.955556,67,"100 level course","LAW: Law",201801,4,4
7932560,"Spring",17,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33199,101,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",196,4.355556,49,"100 level course","LAW: Law",201803,4,4
8524632,"Spring",17,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",36818,203,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",68,1.511111,17,"200 level course","LAW: Law",201803,4,4
9149076,"Spring",14,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33199,101,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",196,4.355556,49,"100 level course","LAW: Law",201803,4,4
4303428,"Fall",12.5,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13518,201,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",116,2.577778,29,"200 level course","LAW: Law",201801,4,4
4303423,"Spring",12.5,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33205,301,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Lower Division",16,0.3555556,4,"300 level course","LAW: Law",201803,4,4
2811311,"Fall",17,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13520,304,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Lower Division",8,0.1777778,2,"300 level course","LAW: Law",201801,4,4
8089269,"Spring",13,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33206,399,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Lower Division",4,0.1111111,1,"300 level course","LAW: Law",201803,4,4
8515080,"Spring",14,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33199,101,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Upper Division",168,3.733333,42,"100 level course","LAW: Law",201803,4,4
3471237,"Spring",16,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",36818,203,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",68,1.511111,17,"200 level course","LAW: Law",201803,4,4
9111823,"Spring",14,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",36136,301,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Lower Division",92,2.044444,23,"300 level course","LAW: Law",201803,4,4
8057514,"Fall",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13518,201,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",116,2.577778,29,"200 level course","LAW: Law",201801,4,4
2721392,"Fall",16,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13518,201,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",116,2.577778,29,"200 level course","LAW: Law",201801,4,4
4527322,"Spring",13,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"1","0","1","0","0","0","0","0","1","0","0",18,3,"Masters","Law",33205,301,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Upper Division",104,2.311111,26,"300 level course","LAW: Law",201803,4,4
6597248,"Spring",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33205,301,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Upper Division",104,2.311111,26,"300 level course","LAW: Law",201803,4,4
8503713,"Fall",13,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13516,102,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",176,3.911111,44,"100 level course","LAW: Law",201801,4,4
8921694,"Spring",14,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33204,250,"A","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",8,0.1777778,4,"200 level course","LAW: Law",201803,2,2
2811311,"Spring",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33200,103,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Upper Division",220,4.888889,55,"100 level course","LAW: Law",201803,4,4
8620853,"Fall",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13519,204,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Upper Division",80,1.777778,20,"200 level course","LAW: Law",201801,4,4
3494083,"Fall",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13517,199,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",29,0.6444444,29,"100 level course","LAW: Law",201801,1,1
8603469,"Spring",12,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33199,101,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",196,4.355556,49,"100 level course","LAW: Law",201803,4,4
7575870,"Fall",13,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13520,304,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Upper Division",124,2.755556,31,"300 level course","LAW: Law",201801,4,4
1572070,"Spring",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33202,199,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",25,0.555555556,25,"100 level course","LAW: Law",201803,1,1
8562193,"Spring",14,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33206,399,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Upper Division",92,2.044444,23,"300 level course","LAW: Law",201803,4,4
9130798,"Fall",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13516,102,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",268,5.955556,67,"100 level course","LAW: Law",201801,4,4
8384705,"Spring",13,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33206,399,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Upper Division",92,2.044444,23,"300 level course","LAW: Law",201803,4,4
542223,"Fall",14,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13519,204,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Upper Division",80,1.777778,20,"200 level course","LAW: Law",201801,4,4
7575976,"Spring",14,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33203,201,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Upper Division",68,1.511111,17,"200 level course","LAW: Law",201803,4,4
8592769,"Fall",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13515,101,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",160,3.555556,40,"100 level course","LAW: Law",201801,4,4
6464030,"Spring",14,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33205,301,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Upper Division",104,2.311111,26,"300 level course","LAW: Law",201803,4,4
7110797,"Spring",17,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"1","0","0","0","0","0","0","0","0","1","0",18,3,"Law","Law",33205,301,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Upper Division",104,2.311111,26,"300 level course","LAW: Law",201803,4,4
7761763,"Spring",18,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33204,250,"A","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",8,0.1777778,4,"200 level course","LAW: Law",201803,2,2
8562295,"Spring",13,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33206,399,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Upper Division",92,2.044444,23,"300 level course","LAW: Law",201803,4,4
8738022,"Spring",14,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33200,103,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Upper Division",220,4.888889,55,"100 level course","LAW: Law",201803,4,4
7932463,"Spring",17,"1",0.49,"0",0,"0",0,"1",0.49,"1",0.49,"0",0,"0",0,"1",0.49,"0",0,"0",0,NA,"0","1","0","0","0","0","0","0","0","0",18,3,"Masters","Law",33199,101,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Upper Division",168,3.733333,42,"100 level course","LAW: Law",201803,4,4
8091394,"Winter",16,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"1","1","0","0","0","0","0","0","1","0","0",18,2,"Masters","Law",27207,415,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Lower Division",4,0.1111111,1,"400 level course","LAW: Law",201802,4,4
3170643,"Spring",11,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33202,199,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",25,0.555555556,25,"100 level course","LAW: Law",201803,1,1
2755004,"Spring",12,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33206,399,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Upper Division",92,2.044444,23,"300 level course","LAW: Law",201803,4,4
7781352,"Spring",16,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33200,103,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Upper Division",220,4.888889,55,"100 level course","LAW: Law",201803,4,4
9192234,"Spring",18,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"1","0","0","0","0","0","0","0","1","0","0",18,3,"Masters","Law",33200,103,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",180,4,46,"100 level course","LAW: Law",201803,4,4
7636174,"Fall",10,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13516,102,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Upper Division",176,3.911111,44,"100 level course","LAW: Law",201801,4,4
8493679,"Spring",16,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33200,103,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",180,4,45,"100 level course","LAW: Law",201803,4,4
8244698,"Spring",12,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33202,199,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",25,0.555555556,25,"100 level course","LAW: Law",201803,1,1
8524632,"Spring",13,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33200,103,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Upper Division",220,4.888889,55,"100 level course","LAW: Law",201803,4,4
8089833,"Spring",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33206,399,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Lower Division",4,0.1111111,1,"300 level course","LAW: Law",201803,4,4
2115827,"Fall",16,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13520,304,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Upper Division",124,2.755556,31,"300 level course","LAW: Law",201801,4,4
7836698,"Winter",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"1","0","1","0","0","0","0","0","1","0","0",18,2,"Masters","Law",24120,103,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Upper Division",80,1.777778,21,"100 level course","LAW: Law",201802,4,4
8909346,"Fall",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13518,201,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",116,2.577778,29,"200 level course","LAW: Law",201801,4,4
8091401,"Fall",13,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13519,204,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Upper Division",80,1.777778,20,"200 level course","LAW: Law",201801,4,4
9155708,"Fall",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13515,101,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Masters",4,0.1111111,1,"100 level course","LAW: Law",201801,4,4
8492787,"Spring",15,"0",0,"0",0,"0",0,"0",NA,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33206,399,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Upper Division",92,2.044444,23,"300 level course","LAW: Law",201803,4,4
5889600,"Spring",17,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,3,"Law","Law",33199,101,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",196,4.355556,49,"100 level course","LAW: Law",201803,4,4
7730790,"Fall",13,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13520,304,"L","I","Law","Regular","Undergraduate",0,0,0,"Upper Division","Lower Division",8,0.1777778,2,"300 level course","LAW: Law",201801,4,4
9162200,"Fall",15,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13515,101,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Upper Division",280,6.222222,70,"100 level course","LAW: Law",201801,4,4
8620857,"Fall",16,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0",18,1,"Law","Law",13516,102,"L","I","Law","Regular","Undergraduate",0,0,0,"Lower Division","Lower Division",268,5.955556,67,"100 level course","LAW: Law",201801,4,4
