"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2013-14","2014",201302,"Spring",36628,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",2,0.0444444,1,"2014","300 level course","Music"
"2015-16","2016",201501,"Winter",21869,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",23,0.666666667,6,"2016","600 level course","Dance"
"2015-16","2016",201502,"Spring",33797,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,6,"2016","300 level course","Music"
"2015-16","2016",201502,"Fall",13989,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",2,0.0444444,1,"2015","100 level course","Music"
"2015-16","2016",201502,"Fall",14387,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",10,0.277777778,3,"2015","600 level course","Music"
"2015-16","2016",201503,"Spring",31775,"L","I","Regular","Graduate","Graduate","0","1","1","500","Doctoral",2,0.074074074,1,"2016","500 level course","Dance"
"2013-14","2014",201303,"Spring",36433,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,8,"2014","300 level course","Music"
"2015-16","2016",201501,"Winter",24332,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,1,"2016","700 level course","Music"
"2014-15","2015",201402,"Spring",34417,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",1,0.0222222,1,"2015","300 level course","Music"
"2014-15","2015",201402,"Spring",34275,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2015","600 level course","Music"
"2016-17","2017",201601,"Fall",14578,"L","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",81,2.25,25,"2016","600 level course","Music"
"2015-16","2016",201502,"Spring",31803,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",11,0.244444444,11,"2016","100 level course","Dance"
"2015-16","2016",201501,"Spring",31753,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",2,0.0444444,1,"2016","400 level course","Dance"
"2016-17","2017",201602,"Winter",21977,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",2,0.0444444,2,"2017","100 level course","Dance"
"2018-19","2019",201802,"Winter",24579,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",8,0.177777778,8,"2019","300 level course","Music"
"2013-14","2014",201303,"Winter",23032,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",5,0.111111111,5,"2014","400 level course","Dance"
"2014-15","2015",201403,"Spring",34013,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",2,0.0444444,1,"2015","200 level course","Music"
"2015-16","2016",201503,"Winter",26991,"L","I","Regular","Graduate","Graduate","1","1","1","500","Doctoral",8,0.296296296,2,"2016","500 level course","Music"
"2013-14","2014",201302,"Winter",25693,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",2,0.0444444,1,"2014","300 level course","Music"
"2018-19","2019",201802,"Winter",22546,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,4,"2019","200 level course","Dance"
"2015-16","2016",201503,"Fall",14243,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,2,"2015","300 level course","Music"
"2018-19","2019",201801,"Fall",14038,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",10,0.222222222,4,"2018","100 level course","Music"
"2015-16","2016",201502,"Winter",24478,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,4,"2016","300 level course","Music"
"2018-19","2019",201801,"Spring",34122,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2019","200 level course","Music"
"2015-16","2016",201503,"Winter",23967,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,4,"2016","400 level course","Music"
"2014-15","2015",201403,"Fall",14735,"A","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",14,0.388888889,10,"2014","600 level course","Music"
"2014-15","2015",201402,"Winter",24581,"A","I","Regular","Graduate","Graduate","1","1","1","500","Masters",2,0.0555556,2,"2015","500 level course","Music"
"2014-15","2015",201401,"Fall",14236,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2014","100 level course","Music"
"2017-18","2018",201701,"Winter",24513,"I","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Masters",2,0.0555556,1,"2018","100 level course","Music"
"2017-18","2018",201701,"Winter",27709,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2018","400 level course","Music"
"2015-16","2016",201502,"Spring",33924,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",2,0.0444444,1,"2016","100 level course","Music"
"2018-19","2019",201801,"Spring",34221,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,4,"2019","400 level course","Music"
"2018-19","2019",201803,"Spring",34176,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",1,0.0222222,1,"2019","300 level course","Music"
"2015-16","2016",201503,"Spring",31803,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",12,0.266666667,3,"2016","100 level course","Dance"
"2015-16","2016",201503,"Fall",14074,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",4,0.088888889,2,"2015","100 level course","Music"
"2015-16","2016",201501,"Winter",24604,"A","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",44,1.25,16,"2016","600 level course","Music"
"2015-16","2016",201502,"Fall",14582,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",1,0.0222222,1,"2015","400 level course","Music"
"2019-20","2020",201901,"Fall",14021,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",3,0.066666667,1,"2019","100 level course","Music"
"2016-17","2017",201601,"Fall",13993,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",3,0.066666667,3,"2016","100 level course","Music"
"2013-14","2014",201303,"Spring",36587,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,2,"2014","400 level course","Music"
"2018-19","2019",201802,"Fall",14142,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,1,"2018","200 level course","Music"
"2015-16","2016",201501,"Fall",14536,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,4,"2015","400 level course","Music"
"2014-15","2015",201402,"Fall",14554,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",19,0.555555556,5,"2014","600 level course","Music"
"2019-20","2020",201901,"Winter",24169,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,1,"2020","300 level course","Music"
"2013-14","2014",201302,"Winter",25716,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",56,1.244444444,14,"2014","400 level course","Music"
"2019-20","2020",201901,"Fall",14461,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",2,0.0444444,2,"2019","100 level course","Music"
"2014-15","2015",201402,"Spring",31741,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",13,0.361111111,7,"2015","600 level course","Music"
"2018-19","2019",201803,"Spring",33794,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2019","200 level course","Music"
"2014-15","2015",201402,"Winter",24014,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",12,0.266666667,3,"2015","100 level course","Music"
"2014-15","2015",201401,"Winter",24052,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",4,0.088888889,1,"2015","200 level course","Music"
"2018-19","2019",201802,"Fall",14423,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,1,"2018","700 level course","Music"
"2018-19","2019",201801,"Winter",24619,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",2,0.0444444,1,"2019","100 level course","Music"
"2019-20","2020",201901,"Winter",24479,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",14,0.311111111,7,"2020","300 level course","Music"
"2018-19","2019",201803,"Spring",33756,"I","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Lower Division",2,0.0444444,1,"2019","100 level course","Music"
"2017-18","2018",201701,"Winter",25012,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",2,0.0444444,2,"2018","300 level course","Music"
"2015-16","2016",201502,"Spring",34397,"A","I","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Masters",1,0.0277778,1,"2016","300 level course","Music"
"2014-15","2015",201401,"Fall",14700,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",9,0.2,9,"2014","400 level course","Music"
"2019-20","2020",201902,"Winter",24413,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",52,1.155555556,30,"2020","200 level course","Music"
"2018-19","2019",201802,"Fall",17450,"A","I","Regular","Graduate","Undergraduate","0","0","0","Lower Division","Doctoral",3,0.111111111,1,"2018","100 level course","Dance"
"2017-18","2018",201702,"Winter",24408,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",216,5.066666667,54,"2018","300 level course","Music"
"2017-18","2018",201703,"Spring",36741,"S","I","Regular","Graduate","Graduate","0","0","0","500","Masters",2,0.0555556,1,"2018","500 level course","Music"
"2019-20","2020",201901,"Winter",23959,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",2,0.0444444,1,"2020","300 level course","Music"
"2013-14","2015",201304,"Summer",47022,"U","V","Regular","Graduate","Graduate","1","1","1","600/700","Masters",12,0.333333333,4,"2014","600 level course","Music"
"2015-16","2016",201501,"Spring",34159,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",8,0.177777778,2,"2016","400 level course","Music"
"2014-15","2016",201404,"Summer",42351,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",8,0.177777778,2,"2015","300 level course","Music"
"2013-14","2014",201302,"Winter",25624,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",100,2.222222222,51,"2014","100 level course","Music"
"2015-16","2016",201501,"Fall",14489,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",3,0.066666667,3,"2015","100 level course","Music"
"2019-20","2020",201901,"Winter",23991,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,2,"2020","100 level course","Music"
"2013-14","2014",201302,"Winter",25724,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",21,0.466666667,7,"2014","400 level course","Music"
"2013-14","2014",201302,"Winter",25239,"I","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",12,0.266666667,5,"2014","100 level course","Music"
"2017-18","2018",201702,"Fall",14477,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",3,0.066666667,1,"2017","300 level course","Music"
"2015-16","2016",201502,"Spring",34359,"A","I","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",1,0.0222222,1,"2016","100 level course","Music"
"2015-16","2016",201502,"Fall",11742,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",4,0.088888889,2,"2015","300 level course","Dance"
"2019-20","2020",201902,"Winter",24481,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",26,0.577777778,13,"2020","300 level course","Music"
"2018-19","2019",201802,"Winter",25015,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",4,0.148148148,1,"2019","700 level course","Music"
"2015-16","2016",201502,"Winter",24567,"N","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",9,0.333333333,5,"2016","600 level course","Music"
"2014-15","2015",201403,"Fall",11872,"A","I","Regular","Graduate","Undergraduate","0","0","0","Upper Division","Doctoral",1,0.037037,1,"2014","400 level course","Dance"
"2018-19","2019",201802,"Spring",36797,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",1,0.0222222,1,"2019","200 level course","Dance"
"2019-20","2020",201901,"Winter",24294,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Masters",4,0.111111111,1,"2020","600 level course","Music"
"2018-19","2019",201801,"Winter",26968,"L","I","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",2,0.0444444,1,"2019","300 level course","Music"
"2016-17","2017",201603,"Fall",13974,"A","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",10,0.222222222,9,"2016","300 level course","Music"
"2014-15","2016",201404,"Summer",41651,"I","I","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",1,0.037037,1,"2015","600 level course","Music"
"2019-20","2020",201901,"Fall",17337,"U","V","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Upper Division",4,0.088888889,1,"2019","100 level course","Music"
"2017-18","2018",201702,"Fall",14538,"L","I","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",20,0.444444444,5,"2017","400 level course","Music"
"2018-19","2019",201802,"Winter",22554,"A","I","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",6,0.133333333,3,"2019","300 level course","Dance"
