"academic_year","fiscal_year","sort_term","term","crn","type","location","credit_sub_abbr","credit_type","student_level","course_level","same_dept_flag","same_college_flag","same_college_flag_cas","course_level_detail","student_level_detail","credit","fte","headcount","year","course_number_cat","department"
"2014-15","2015",201401,"Fall",16547,"U","V","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",1,0.0222222,1,"2014","400 level course","Substance Abuse Prevention Pgm"
"2013-14","2014",201302,"Spring",39564,"L","I","SPED","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",24,0.533333333,8,"2014","400 level course","Special Education & Clinical Sciences"
"2017-18","2018",201701,"Fall",17102,"L","S","EDLD","Regular","Graduate","Graduate","0","0","0","600/700","Masters",4,0.111111111,4,"2017","600 level course","Educational Methodology, Policy, & Leadership"
"2018-19","2019",201802,"Spring",30852,"L","I","ASL","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",30,0.666666667,7,"2019","100 level course","Special Education & Clinical Sciences"
"2017-18","2019",201704,"Summer",40657,"N","I","CPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",3,0.111111111,1,"2018","600 level course","Counseling Psychology & Human Services"
"2016-17","2017",201601,"Winter",25805,"L","I","SPED","Regular","Graduate","Graduate","1","1","1","600/700","Masters",45,1.25,15,"2017","600 level course","Special Education & Clinical Sciences"
"2016-17","2018",201604,"Summer",40782,"N","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",40,1.481481481,8,"2017","600 level course","Education Studies"
"2017-18","2018",201703,"Fall",12062,"N","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",1,0.037037,1,"2017","600 level course","Education Studies"
"2014-15","2015",201401,"Spring",32210,"N","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",54,1.2,27,"2015","400 level course","Counseling Psychology & Human Services"
"2013-14","2014",201303,"Spring",39179,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",11,0.244444444,11,"2014","400 level course","Counseling Psychology & Human Services"
"2013-14","2014",201303,"Spring",34574,"L","I","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",16,0.592592593,4,"2014","600 level course","Educational Methodology, Policy, & Leadership"
"2014-15","2015",201403,"Spring",31954,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",44,0.977777778,11,"2015","100 level course","Education Studies"
"2017-18","2018",201701,"Fall",12065,"L","I","EDST","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",20,0.444444444,5,"2017","100 level course","Education Studies"
"2014-15","2015",201401,"Fall",17572,"U","V","EDLD","Self-Support","Graduate","Graduate","0","0","0","600/700","Masters",4,0.111111111,1,"2014","600 level course","Educational Methodology, Policy, & Leadership"
"2013-14","2014",201302,"Spring",33459,"L","I","ASL","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",12,0.266666667,3,"2014","200 level course","Special Education & Clinical Sciences"
"2014-15","2015",201401,"Spring",32225,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",12,0.266666667,12,"2015","400 level course","Counseling Psychology & Human Services"
"2018-19","2019",201802,"Fall",15710,"L","I","SPED","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",18,0.4,6,"2018","400 level course","Special Education & Clinical Sciences"
"2014-15","2015",201403,"Spring",35604,"L","I","SPED","Regular","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",24,0.533333333,8,"2015","400 level course","Special Education & Clinical Sciences"
"2013-14","2015",201304,"Summer",47598,"E","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",2,0.074074074,2,"2014","600 level course","Special Education & Clinical Sciences"
"2016-17","2017",201602,"Winter",22147,"U","V","EDLD","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",1,0.0222222,1,"2017","400 level course","Educational Methodology, Policy, & Leadership"
"2016-17","2017",201603,"Spring",36617,"S","I","FHS","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,4,"2017","400 level course","Counseling Psychology & Human Services"
"2013-14","2014",201303,"Winter",27174,"L","I","CDS","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",4,0.088888889,1,"2014","400 level course","Special Education & Clinical Sciences"
"2015-16","2016",201501,"Spring",36891,"E","S","EDLD","Self-Support","Graduate","Graduate","0","0","0","600/700","Masters",1,0.0277778,1,"2016","600 level course","Educational Methodology, Policy, & Leadership"
"2014-15","2015",201403,"Fall",16550,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Lower Division",3,0.066666667,1,"2014","400 level course","Substance Abuse Prevention Pgm"
"2017-18","2018",201701,"Fall",12085,"N","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",72,2.666666667,11,"2017","600 level course","Education Studies"
"2015-16","2016",201502,"Winter",26053,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Lower Division","Lower Division",60,1.333333333,14,"2016","200 level course","Education Studies"
"2013-14","2014",201303,"Spring",33788,"L","I","CDS","Regular","Graduate","Undergraduate","0","1","1","Upper Division","Masters",4,0.111111111,1,"2014","400 level course","Special Education & Clinical Sciences"
"2016-17","2018",201604,"Summer",40773,"U","V","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Masters",2,0.0555556,1,"2017","600 level course","Educational Methodology, Policy, & Leadership"
"2016-17","2017",201601,"Winter",26184,"L","I","EDST","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",3,0.066666667,1,"2017","300 level course","Education Studies"
"2017-18","2018",201702,"Fall",11307,"L","I","CDS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",176,3.911111111,44,"2017","400 level course","Special Education & Clinical Sciences"
"2016-17","2017",201603,"Spring",35873,"L","I","EDST","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",21,0.466666667,11,"2017","400 level course","Education Studies"
"2014-15","2015",201403,"Fall",12098,"E","I","EDLD","Regular","Graduate","Graduate","0","1","1","600/700","Doctoral",1,0.037037,1,"2014","600 level course","Educational Methodology, Policy, & Leadership"
"2017-18","2018",201701,"Winter",22639,"S","V","EDLD","Self-Support","Graduate","Graduate","0","0","0","600/700","Masters",26,0.722222222,8,"2018","600 level course","Educational Methodology, Policy, & Leadership"
"2016-17","2018",201604,"Summer",42205,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",18,0.4,18,"2017","400 level course","Substance Abuse Prevention Pgm"
"2014-15","2015",201401,"Fall",16083,"L","I","EDLD","Regular","Graduate","Graduate","1","1","1","500","Masters",16,0.444444444,8,"2014","500 level course","Educational Methodology, Policy, & Leadership"
"2016-17","2018",201604,"Summer",40512,"N","I","CFT","Regular","Graduate","Graduate","1","1","1","600/700","Masters",8,0.222222222,3,"2017","600 level course","Counseling Psychology & Human Services"
"2015-16","2016",201503,"Winter",22093,"L","I","EDST","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",8,0.177777778,2,"2016","100 level course","Education Studies"
"2017-18","2018",201701,"Winter",27873,"L","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Masters",104,2.944444444,26,"2018","600 level course","Education Studies"
"2014-15","2015",201401,"Spring",32260,"L","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Lower Division",12,0.266666667,3,"2015","400 level course","Counseling Psychology & Human Services"
"2013-14","2014",201302,"Winter",26851,"L","I","SPED","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",6,0.133333333,2,"2014","400 level course","Special Education & Clinical Sciences"
"2018-19","2019",201801,"Fall",15683,"U","V","SPED","Regular","Graduate","Graduate","0","0","0","500","Masters",3,0.083333333,1,"2018","500 level course","Special Education & Clinical Sciences"
"2014-15","2015",201403,"Spring",31187,"E","I","CFT","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",24,0.888888889,10,"2015","600 level course","Counseling Psychology & Human Services"
"2016-17","2017",201601,"Winter",22124,"L","V","EDLD","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",18,0.666666667,3,"2017","600 level course","Educational Methodology, Policy, & Leadership"
"2017-18","2018",201701,"Spring",31652,"S","I","CPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",16,0.592592593,9,"2018","600 level course","Counseling Psychology & Human Services"
"2018-19","2019",201803,"Winter",21981,"E","I","CDS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",23,0.511111111,8,"2019","400 level course","Special Education & Clinical Sciences"
"2014-15","2015",201401,"Fall",12417,"N","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",64,1.422222222,25,"2014","400 level course","Counseling Psychology & Human Services"
"2015-16","2016",201503,"Fall",11183,"L","I","CDS","Regular","Graduate","Graduate","1","1","1","600/700","Masters",96,2.666666667,24,"2015","600 level course","Special Education & Clinical Sciences"
"2014-15","2015",201403,"Winter",27514,"N","F","EDLD","Self-Support","Graduate","Graduate","1","1","1","600/700","Masters",20,0.555555556,10,"2015","600 level course","Educational Methodology, Policy, & Leadership"
"2018-19","2019",201802,"Winter",21638,"L","I","ASL","Regular","Undergraduate","Undergraduate","0","1","1","Lower Division","Upper Division",10,0.222222222,2,"2019","100 level course","Special Education & Clinical Sciences"
"2015-16","2017",201504,"Summer",42312,"L","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",9,0.2,9,"2016","400 level course","Substance Abuse Prevention Pgm"
"2017-18","2018",201701,"Winter",22685,"I","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",6,0.222222222,2,"2018","600 level course","Education Studies"
"2016-17","2017",201601,"Fall",12031,"L","I","EDST","Regular","Graduate","Graduate","1","1","1","600/700","Masters",32,0.888888889,8,"2016","600 level course","Education Studies"
"2016-17","2017",201602,"Fall",15693,"L","I","SPED","Regular","Graduate","Graduate","1","1","1","600/700","Masters",48,1.333333333,16,"2016","600 level course","Special Education & Clinical Sciences"
"2014-15","2015",201403,"Fall",15850,"E","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Doctoral",1,0.037037,1,"2014","600 level course","Special Education & Clinical Sciences"
"2016-17","2017",201601,"Fall",16503,"E","I","SPSY","Regular","Graduate","Graduate","1","1","1","600/700","Masters",9,0.25,3,"2016","700 level course","Special Education & Clinical Sciences"
"2014-15","2015",201401,"Spring",36479,"S","I","SAPP","Self-Support","Graduate","Undergraduate","0","0","0","Upper Division","Masters",3,0.083333333,1,"2015","400 level course","Substance Abuse Prevention Pgm"
"2017-18","2018",201702,"Winter",21579,"L","I","ASL","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",100,2.222222222,25,"2018","200 level course","Special Education & Clinical Sciences"
"2015-16","2016",201503,"Winter",21296,"L","I","CFT","Regular","Graduate","Graduate","1","1","1","600/700","Masters",60,1.722222222,20,"2016","600 level course","Counseling Psychology & Human Services"
"2016-17","2017",201601,"Spring",36157,"S","I","SAPP","Self-Support","Undergraduate","Undergraduate","0","1","1","Upper Division","Upper Division",3,0.066666667,1,"2017","400 level course","Substance Abuse Prevention Pgm"
"2015-16","2016",201501,"Spring",32017,"L","I","EDST","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",3,0.066666667,1,"2016","300 level course","Education Studies"
"2013-14","2014",201303,"Spring",39508,"E","B","EDLD","Self-Support","Graduate","Graduate","1","1","1","600/700","Masters",1,0.0277778,1,"2014","600 level course","Educational Methodology, Policy, & Leadership"
"2014-15","2015",201401,"Winter",21972,"L","I","EDLD","Regular","Graduate","Graduate","0","1","1","600/700","Masters",4,0.111111111,1,"2015","600 level course","Educational Methodology, Policy, & Leadership"
"2015-16","2016",201501,"Spring",36523,"U","V","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",141,3.111111111,44,"2016","400 level course","Substance Abuse Prevention Pgm"
"2017-18","2018",201703,"Spring",32199,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",6,0.133333333,6,"2018","400 level course","Counseling Psychology & Human Services"
"2014-15","2015",201403,"Fall",12390,"S","I","FHS","Regular","Undergraduate","Undergraduate","1","1","1","Upper Division","Upper Division",11,0.244444444,11,"2014","400 level course","Counseling Psychology & Human Services"
"2013-14","2014",201302,"Winter",23285,"L","I","EDST","Regular","Undergraduate","Undergraduate","0","0","0","Lower Division","Upper Division",28,0.622222222,7,"2014","100 level course","Education Studies"
"2014-15","2015",201402,"Fall",11751,"E","I","CPSY","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Lower Division",2,0.0444444,1,"2014","400 level course","Counseling Psychology & Human Services"
"2017-18","2018",201701,"Spring",35430,"N","I","SPED","Regular","Graduate","Graduate","1","1","1","600/700","Masters",5,0.138888889,2,"2018","600 level course","Special Education & Clinical Sciences"
"2018-19","2020",201804,"Summer",42232,"U","V","SPED","Regular","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",2,0.0444444,1,"2019","400 level course","Special Education & Clinical Sciences"
"2014-15","2015",201402,"Spring",36507,"U","V","SAPP","Self-Support","Undergraduate","Undergraduate","0","0","0","Upper Division","Upper Division",60,1.333333333,22,"2015","400 level course","Substance Abuse Prevention Pgm"
